"t","Beta_0","Beta_1","Gamma_0","Phi_0","Q100","Median","Mean","Q100.SE","Q100.LL","Q100.UL","Year","Peak","n.window"
0.383928571428571,0.403823720393344,-0.00228573410540622,-1.8655021776933,-0.0804022225149965,15043.353019921,6896.52531644201,7231.47275335893,717.95605588197,13636.1850079099,16450.5210319321,1954,3970,87
0.392857142857143,0.401562783772162,-0.00212361697381852,-1.86875387012984,-0.081803535624981,14955.2624580864,6859.68979614532,7191.16320811892,712.019434715314,13559.7300097518,16350.794906421,1955,5130,88
0.401785714285714,0.399347111213564,-0.00196581961799246,-1.8725182642605,-0.0828079230838494,14870.6978925699,6823.17210252956,7151.70165592931,702.582653670776,13493.6611952126,16247.7345899272,1956,4570,89
0.410714285714286,0.397229104225362,-0.00180326346059573,-1.87669724351244,-0.0838648434464827,14783.3482479521,6787.78124357345,7113.16613891947,690.532189692842,13429.9300259885,16136.7664699156,1957,3550,90
0.419642857142857,0.395179600062966,-0.00163284442443327,-1.88183991146349,-0.0854442281974055,14679.9107287801,6752.56635424146,7073.65378477298,674.302510118319,13358.3020942632,16001.5193632969,1958,6390,91
0.428571428571429,0.393268701497932,-0.00145853750206228,-1.8868251631932,-0.0867649538618755,14585.0323111232,6719.61971105059,7036.93236219389,663.397040256046,13284.7980047709,15885.2666174755,1959,5480,92
0.4375,0.391274165701451,-0.00127745601345067,-1.89483447312603,-0.0891338122689002,14445.7414827942,6682.83402594492,6993.76015463643,653.434430509224,13165.0335327377,15726.4494328508,1960,6600,92
0.446428571428571,0.389373750274958,-0.00110764493003715,-1.90240327681359,-0.089739794871412,14342.4490640151,6648.11068788348,6955.71770560487,667.481678662089,13034.209013497,15650.6891145331,1961,4170,92
0.455357142857143,0.387577556443492,-0.000962897088524174,-1.9093602482043,-0.0899150983910133,14253.6625621488,6615.54610354554,6920.7408433057,671.574840542648,12937.400061762,15569.9250625356,1962,6440,92
0.464285714285714,0.38600708928468,-0.000829568825035857,-1.91468714267052,-0.0888432961237908,14202.9445975578,6587.87123460765,6893.14766366455,654.011883332668,12921.1048607645,15484.784334351,1963,5650,92
0.473214285714286,0.384505670925969,-0.00068270318680907,-1.91839204837041,-0.0841580080482069,14227.1882404877,6563.02226356953,6874.64801241326,678.315291343829,12897.714699291,15556.6617816844,1964,8050,92
