"t","Beta_0","Beta_1","Gamma_0","Phi_0","Q100","Median","Mean","Q100.SE","Q100.LL","Q100.UL","Year","Peak","n.window"
0.610687022900763,1.32961444413402,0.0106761376518522,-0.709112327473123,-0.157291210119045,104353.013254169,52684.0879117644,54291.331117633,5266.49159872647,94030.8793957818,114675.147112555,1971,27100,51
0.618320610687023,1.3429465451207,0.0113394617028839,-0.695520662979597,-0.174224577469708,103979.569584091,53219.1579974887,54677.5943633052,5308.86173060771,93574.3917931965,114384.747374985,1972,41300,51
0.625954198473282,1.35469997446715,0.0117745512969984,-0.685239462869383,-0.188081190627195,103710.424536081,53682.1578575243,55020.5892006989,5120.24435679857,93674.930004711,113745.91906745,1973,64900,51
0.633587786259542,1.36553352529747,0.0118368674202103,-0.676474186482879,-0.198373805197943,103678.13185744,54107.2728058888,55359.741126279,5686.15210705342,92533.4785169984,114822.785197881,1974,64000,51
0.641221374045801,1.37802174384802,0.0117741167593526,-0.667099137924468,-0.209704311921823,103675.387828252,54593.7709720312,55752.7621541758,5502.7893897125,92890.118809906,114460.656846597,1975,50200,50
0.648854961832061,1.3926839835846,0.0118308124458559,-0.657223053038591,-0.225992974776527,103409.513970093,55155.8837736872,56179.5173229737,5197.07020615395,93223.4435409055,113595.584399281,1976,66900,50
0.656488549618321,1.40464142273191,0.0115534995044823,-0.648004306571235,-0.240243304474862,103228.232277799,55621.5965539332,56530.6547028946,5010.07868211842,93408.6585011355,113047.806054463,1977,36100,50
0.66412213740458,1.41515978507456,0.0112138971907943,-0.641779881554418,-0.252467664067115,103026.940774996,56019.8322203165,56831.5208525297,4778.90645269008,93660.456242237,112393.425307754,1978,56600,50
0.67175572519084,1.42804180541477,0.0110136092333996,-0.634517946004564,-0.270797028020781,102576.006438126,56503.0170777039,57171.7344329495,4449.99310827603,93854.1802144539,111297.832661799,1979,71100,50
0.679389312977099,1.43973364192483,0.0105822505172209,-0.626765437576666,-0.291520611674362,102028.831586508,56946.604756317,57460.2426374633,4218.88347701067,93759.9719165961,110297.69125642,1980,49700,50
0.687022900763359,1.45183518097962,0.0101705700771837,-0.61839849296392,-0.312125536062687,101620.596515329,57409.5354890497,57776.170316932,4641.33372042114,92523.7495830719,110717.443447585,1981,88500,50
0.694656488549618,1.46622953033429,0.00969575047203291,-0.607019363567467,-0.328701930933302,101746.017785225,57976.5503246733,58230.7566277163,3974.22065606266,93956.688432727,109535.347137723,1982,75800,50
0.702290076335878,1.4832586442336,0.00941603610006764,-0.59403932156311,-0.351580342114573,101754.531456699,58643.15848451,58746.732099556,3789.84729303268,94326.5672554484,109182.49565795,1983,94100,50
0.709923664122137,1.50021031383642,0.00900964154588207,-0.583102109339796,-0.374006525579105,101760.902272067,59295.0412985041,59256.9585891519,3527.84888417044,94846.4455161931,108675.359027941,1984,62800,50
0.717557251908397,1.51513332367926,0.00842661889620454,-0.57577000553891,-0.390818178880244,101848.675655169,59856.1730265388,59716.0009895227,3340.54292052001,95301.3318421395,108396.019468198,1985,84800,50
0.725190839694656,1.52830452999067,0.00762125287189929,-0.572377950929714,-0.400056252227872,102056.724409676,60334.4144697004,60139.7366190808,3235.78826926885,95714.695940312,108398.75287904,1986,68300,50
0.732824427480916,1.54065046903474,0.007051526805301,-0.570760045970872,-0.401875889592223,102486.504441987,60776.4462553364,60570.965307215,3072.52620317189,96464.4637422142,108508.545141759,1987,30100,50
0.740458015267176,1.55050310822866,0.00672178159912507,-0.569053505109356,-0.39718542516697,103124.462406734,61135.9940554758,60957.3571852311,2995.05240284048,97254.2675653566,108994.657248112,1988,35800,50
0.748091603053435,1.55730503097014,0.00658761228407797,-0.565317867850936,-0.393525186460575,103712.543274034,61402.1401316985,61244.3981626705,3007.83470384419,97817.2955830496,109607.790965018,1989,38300,50
0.755725190839695,1.56366143019897,0.00659244850536804,-0.563699317042319,-0.388145589256457,104264.929635023,61639.3167567042,61513.4866513162,3098.98072988334,98191.0390156678,110338.820254378,1990,53600,50
0.763358778625954,1.57158084828863,0.00646425049425755,-0.562612409659007,-0.385760779183242,104708.614174917,61925.59400735,61814.0657245539,3113.14884440391,98606.9545613725,110810.273788461,1991,85800,51
0.770992366412214,1.57851176510092,0.00652144219216369,-0.562867868678657,-0.381048125776561,105163.951989695,62169.5598470765,62086.8833508576,2988.32533676735,99306.9419555427,111020.962023848,1992,27500,51
0.778625954198473,1.58809235741733,0.00691161130092505,-0.560979075914157,-0.384663807235351,105419.993378258,62515.5409485843,62410.516742912,2882.62861560102,99770.1451108756,111069.841645641,1993,66000,51
0.786259541984733,1.59902442637248,0.00783305052581155,-0.556181644504689,-0.39617277185329,105502.097104323,62923.8809768848,62748.9270924319,2672.38764724561,100264.313562992,110739.880645654,1994,47500,51
0.793893129770992,1.61246507995321,0.00854475140193617,-0.548008308170491,-0.408402619810353,105824.991276633,63443.4730553234,63195.247009072,2848.2437262891,100242.536153915,111407.446399352,1995,49300,51
0.801526717557252,1.62172170754391,0.00910598750600992,-0.54216624678774,-0.410149233758631,106360.772564488,63807.3906560368,63547.6005718372,2722.7041425253,101024.37050458,111697.174624395,1996,79300,51
0.809160305343511,1.62678175048268,0.00961403673442233,-0.540949611870257,-0.397164438855958,107187.734513158,64001.5267950623,63817.9243330591,2732.69549611789,101831.749760052,112543.719266263,1997,95000,50
0.816793893129771,1.63186598698064,0.0101067986741134,-0.541219978855866,-0.382609586578397,108046.929415146,64187.3593073782,64093.0693427337,2777.30198443161,102603.517551468,113490.341278823,1998,77200,49
0.824427480916031,1.63770981667735,0.0105772993372869,-0.542206347490563,-0.368895920767252,108890.265363935,64394.4542108576,64387.8278731096,2821.55434642498,103360.120464519,114420.41026335,1999,47100,48
0.83206106870229,1.6429452825743,0.0110991820652577,-0.545772445245312,-0.350978141391958,109841.223067766,64565.3913898637,64678.2026055167,2916.64592656282,104124.702096048,115557.744039485,2000,46700,47
0.83969465648855,1.6487283733292,0.0116343535188688,-0.550336523583843,-0.332952744323113,110824.009789744,64749.0837117446,64987.4144465284,3013.58832974599,104917.485199212,116730.534380277,2001,66000,46
0.847328244274809,1.65327757303867,0.0123449277205317,-0.557715381966179,-0.310059314677453,111979.802648012,64874.2752550708,65279.5386896278,3273.06527654405,105564.712586937,118394.892709087,2002,79200,45
0.854961832061069,1.65663979182902,0.0132782948651623,-0.568607389097472,-0.281050328056654,113429.764169199,64939.5813001752,65568.5267771278,3583.49729166231,106406.238538844,120453.289799554,2003,38000,44
0.862595419847328,1.66151828800841,0.0142177269435192,-0.580062979097655,-0.255337519798272,114835.161901635,65052.9755306083,65891.1647523306,3810.02525315584,107367.649625262,122302.674178009,2004,52200,43
0.870229007633588,1.66786697614353,0.0151848206796931,-0.591832525477875,-0.233132939079347,116140.704153124,65214.0794651562,66240.4599280589,4225.23904819965,107859.38779258,124422.020513668,2005,81400,42
0.877862595419847,1.67586776665961,0.0160888544063331,-0.603241109510787,-0.213773548433283,117397.171223332,65434.1714753427,66630.1760966047,4411.87533807646,108750.054456422,126044.287990242,2006,38000,41
0.885496183206107,1.68688766496127,0.016743966217811,-0.610623935694304,-0.201830271881386,118412.709873058,65781.1429732698,67084.4942324219,4598.49251886828,109399.8301529,127425.589593217,2007,78400,40
0.893129770992366,1.70040785817825,0.017138470239698,-0.614436658362648,-0.195432197800314,119247.340678244,66234.7491799812,67596.7868993416,4338.12009800009,110744.781525555,127749.899830934,2008,104000,39
0.900763358778626,1.71397182450322,0.0171517925102444,-0.617253477127571,-0.185887799431894,120455.539419023,66699.7176597675,68154.8103992832,4434.77556277633,111763.539036463,129147.539801583,2009,89200,38
0.908396946564885,1.72909962908573,0.0169186029861147,-0.617767317498043,-0.182086314012314,121322.321341298,67229.4246451154,68723.0888209179,4569.96777586311,112365.349090098,130279.293592499,2010,53200,37
0.916030534351145,1.74593041819897,0.0162345501950916,-0.61339009060955,-0.185798560597854,121816.769801685,67844.3311241397,69305.97841371,4541.37757074786,112915.833322821,130717.706280548,2011,52800,36
0.923664122137405,1.76298915635541,0.0152281823858504,-0.60693164102441,-0.195490185448696,121882.239906539,68475.6660677017,69847.377824709,4602.99953685936,112860.52659344,130903.953219638,2012,49000,35
0.931297709923664,1.77734798212696,0.0145087627339254,-0.602771580567224,-0.19922933535189,122286.644593694,69002.866637555,70342.5259376127,4798.4187661298,112881.916629338,131691.37255805,2013,105000,34
0.938931297709924,1.78860716819675,0.0140265882869038,-0.60311134331038,-0.193033626411408,123241.224218588,69400.5815983702,70802.5731081636,5225.529769228,112999.37407076,133483.074366417,2014,43700,33
0.946564885496183,1.79639906693108,0.0138055112265585,-0.609665523686999,-0.173642252771893,125017.437902991,69647.832748596,71243.2663737166,5783.82077692918,113681.357487176,136353.518318807,2015,68800,32
0.954198473282443,1.80062380479946,0.013456276812308,-0.622740512327153,-0.143700487324432,127549.388090102,69737.8997607594,71644.1811242337,6080.6302583106,115631.571780509,139467.204399695,2016,75700,31
0.961832061068702,1.80389221417995,0.0124054969217648,-0.630994119421454,-0.122400540617,129623.955240132,69819.3426806089,71961.7093868103,6824.60463631065,116247.975944238,142999.934536026,2017,59400,31
0.969465648854962,1.81580554082885,0.0128052506862072,-0.629838474036897,-0.114830103006143,131055.849555769,70252.1429498847,72490.3335810453,7936.45847415735,115500.676781623,146611.022329915,2018,96100,30
0.977099236641221,1.82960848087796,0.0130753285571091,-0.626235372986489,-0.114155623130906,131867.862106547,70760.155943699,73014.8708486589,7999.37031302849,116189.384394013,147546.339819082,2019,92700,29
0.984732824427481,1.84026623333317,0.013656156499426,-0.633112394055808,-0.0943244443257247,134369.138906367,71108.7414947474,73601.9555050407,9252.02272688937,116235.507577518,152502.770235217,2020,106000,28
0.99236641221374,1.84686134747149,0.014645055505793,-0.655336297701929,-0.0485715755192343,139729.799852886,71243.5533769516,74311.0851937249,11626.4116925262,116942.451666099,162517.148039673,2021,51400,27
1,1.8564942123827,0.015393907098804,-0.67237003069406,-0.0148761324943291,144436.653222566,71508.2167603745,75032.7978296525,13497.9441721147,117981.168779889,170892.137665243,2022,53400,26
